Time (s),Displacement y(t) (m),Velocity y'(t) (m/s),Acceleration y''(t) (m/s^2)
3.0707676919229807,0.00015868724336144872,0.000264870021717314,-0.013058664932940557
3.0807701925481368,0.00016083409322005223,0.00017429706046961224,-0.004767008565517965
3.0907726931732933,0.00016249322722888953,0.00016380286710506863,0.0021005983778170536
3.1007751937984493,0.00016422357868426442,0.0001811085786211028,1.0801227899168674e-05
3.110777694423606,0.000165902234526774,0.00014451686706877962,-0.008145159565974112
3.120780195048762,0.00016712039636083287,9.862851784494915e-05,-0.003226420749041687
3.1307826956739184,0.0001677513643708898,2.758757898506549e-05,-0.008731927560965701
3.1407851962990745,0.00016756529796896564,-6.952315397151947e-05,-0.008828831885491325
3.150787696924231,0.00016668246101245234,-0.00010385079541737138,-0.0017856657100747567
3.160790197549387,0.00016543449397286923,-0.0001367541749006672,-0.004431818532240894
3.1707926981745436,0.00016363409393224071,-0.00023126682238550786,-0.011940630035355745
3.1807951987996996,0.0001607724919095051,-0.0003495191579843761,-0.010314035939223708
3.190797699424856,0.0001568262943534464,-0.00043975868745529955,-0.007010989269860964
3.200800200050012,0.00015209846882269421,-0.0005019966521737615,-0.0018563433443872335
3.2108027006751687,0.00014682735918515434,-0.0005421504387445731,-0.0052463858628449146
3.220805201300325,0.00014124946981158897,-0.0005668640713002824,0.0006949084531989178
3.2308077019254813,0.0001356209002661147,-0.0005565915179098148,0.0008982492840720986
3.240810202550638,0.0001302196777629021,-0.0005241745910788644,0.0023341360877260583
3.250812703175794,0.00012500009993822545,-0.0005244496011849111,-0.0034163559330008843
3.2608152038009504,0.00011984622299422288,-0.0005023917662197555,0.0033897956716706173
3.2708177044261064,0.00011480385556235572,-0.000496274454371072,-0.002418149187772343
3.280820205051263,0.00010978634797234656,-0.0005168691870118902,0.001203561058890159
3.290822705676419,0.00010477515968261113,-0.00047323125610469887,0.00902270559720418
3.3008252063015755,0.00010057914094500408,-0.000361172259088427,0.01113377662336743
3.3108277069267316,9.776849254001664e-05,-0.00020161020339723006,0.015522500792797968
3.320830207551888,9.635581885858609e-05,-9.269213220037075e-05,0.0052888083088636125
3.330832708177044,9.561156448306747e-05,-5.5838077570963836e-05,0.0046697838819508095
3.3408352088022006,9.548740817907199e-05,3.9796937998685e-05,0.011713781623937138
3.3508377094273567,9.627223891879999e-05,0.00010245852651122238,0.002419813431812654
3.360840210052513,9.750511514688998e-05,0.00014065441467107033,0.006907538077416056
3.3708427106776693,9.913498131392829e-05,0.0001830356367342556,-0.00039118241624932614
3.380845211302826,0.00010101417633927137,0.0001894228233325583,0.00150610783454238
3.390847711927982,0.00010279360077327609,0.0001597158748289203,-0.006159329126448462
3.4008502125531384,0.00010409989445584164,0.00010475734925154831,-0.00435504660192516
